Strategy report
Symbol: /ES:XCME
Work Time: 10/17/24, 6:05 PM - 10/22/24, 8:50 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
464;_participation_(1,729,271,700,000|8,453|6,680|7,059.3333|8,151.8333|6,564.1667|26.5419|19.7422|3.6945|28.7749|13.1785|29.9722|0|0|0.0001|0.0001|0.0001);Buy to Open;1;50.0;$5,907.25;10/18/24, 1:20 PM;;$25,275.00;0.0;
465;_participation_;Sell to Close;-1;-50.0;$5,911.50;10/18/24, 1:25 PM;$162.50;$25,475.00;-50.0;
466;_participation_(1,729,272,000,000|4,321|6,387|5,893.6667|7,236.1667|6,571.9167|-32.347|-26.684|-40.2861|-34.2505|-22.9191|16.1613|-0.0003|-0.0001|-0.0001|-0|0.0001);Buy to Open;1;50.0;$5,908.25;10/18/24, 1:25 PM;;$25,437.50;0.0;
467;_participation_;Sell to Close;-1;-50.0;$5,910.50;10/18/24, 1:30 PM;$200.00;$25,475.00;-50.0;
468;_participation_(1,729,272,300,000|6,610|5,465.5|6,461.3333|6,466|6,757.3333|20.9404|2.3009|2.227|-2.1803|3.5965|21.9906|-0.0003|-0.0003|-0.0002|-0|0.0001);Buy to Open;1;50.0;$5,906.50;10/18/24, 1:30 PM;;$25,637.50;0.0;
469;_participation_;Sell to Close;-1;-50.0;$5,909.75;10/18/24, 1:35 PM;$175.00;$25,625.00;-50.0;
470;_participation_(1,729,272,600,000|4,768|5,689|5,233|6,146.1667|6,782|-16.1891|-8.8859|-22.4232|-29.6963|-4.231|-14.751|0.0005|0|-0.0001|0|0.0001);Buy to Open;1;50.0;$5,906.25;10/18/24, 1:35 PM;;$25,812.50;0.0;
471;_participation_;Sell to Close;-1;-50.0;$5,910.00;10/18/24, 1:40 PM;$87.50;$25,800.00;-50.0;
472;_participation_(1,729,272,900,000|2,563|3,665.5|4,647|5,270.3333|6,516.75|-30.0778|-44.8461|-51.3693|-60.6706|-12.385|-11.4608|0.0001|0.0003|0|-0|0.0001);Buy to Open;1;50.0;$5,908.25;10/18/24, 1:40 PM;;$25,900.00;0.0;
473;_participation_;Sell to Close;-1;-50.0;$5,910.75;10/18/24, 1:45 PM;$100.00;$25,987.50;-50.0;
474;_participation_(1,729,273,200,000|3,402|2,982.5|3,577.6667|5,019.5|6,299.5833|14.0654|-4.9101|-32.2243|-45.9964|10.733|-40.7958|0.0001|0.0001|0.0003|-0|0);Buy to Open;1;50.0;$5,908.75;10/18/24, 1:45 PM;;$26,000.00;0.0;
475;_participation_;Sell to Close;-1;-50.0;$5,911.00;10/18/24, 1:50 PM;$112.50;$26,200.00;-50.0;
476;_participation_(1,729,273,500,000|3,643|3,522.5|3,202.6667|4,217.8333|6,184.8333|3.4209|13.749|-13.6286|-41.0978|12.4245|-30.6398|-0.0003|-0.0001|-0.0001|-0.0001|0);Buy to Open;1;50.0;$5,908.75;10/18/24, 1:50 PM;;$26,112.50;0.0;
477;_participation_;Sell to Close;-1;-50.0;$5,909.75;10/18/24, 1:55 PM;$150.00;$26,250.00;-50.0;
478;_participation_(1,729,273,800,000|3,979|3,811|3,674.6667|4,160.8333|5,698.5|4.4083|8.2819|-4.3701|-30.1746|11.0538|15.7567|-0.0005|-0.0004|-0.0003|-0.0001|-0.0001);Buy to Open;1;50.0;$5,906.75;10/18/24, 1:55 PM;;$26,262.50;0.0;
479;_participation_;Sell to Close;-1;-50.0;$5,907.75;10/18/24, 2:00 PM;$87.50;$26,250.00;-50.0;
480;_participation_(1,729,274,100,000|4,664|4,321.5|4,095.3333|3,836.5|5,151.25|7.9255|13.8857|21.5691|-9.4589|14.604|27.1278|0|-0.0002|-0.0003|-0|-0);Buy to Open;1;50.0;$5,906.00;10/18/24, 2:00 PM;;$26,350.00;0.0;
481;_participation_;Sell to Close;-1;-50.0;$5,908.75;10/18/24, 2:05 PM;$475.00;$26,350.00;-50.0;
482;_participation_(1,729,274,400,000|15,728|10,196|8,123.6667|5,663.1667|5,904.6667|54.2566|93.6072|177.7245|166.3656|69.149|-24.1085|0.0001|0|-0|-0.0001|-0);Buy to Open;1;50.0;$5,899.25;10/18/24, 2:05 PM;;$26,825.00;0.0;
483;_participation_;Sell to Close;-1;-50.0;$5,908.75;10/18/24, 2:10 PM;$100.00;$26,700.00;-50.0;
484;_participation_(1,729,274,700,000|4,298|10,013|8,230|5,952.3333|5,611.3333|-57.0758|-47.7764|-27.793|-23.405|-8.5051|2.3902|0.0002|0.0001|0.0001|-0|-0);Buy to Open;1;50.0;$5,906.75;10/18/24, 2:10 PM;;$26,925.00;0.0;
485;_participation_;Sell to Close;-1;-50.0;$5,911.50;10/18/24, 2:15 PM;$150.00;$26,862.50;-50.0;
486;_participation_(1,729,275,000,000|5,883|5,090.5|8,636.3333|6,365.8333|5,692.6667|15.5682|-31.8808|-7.5848|3.3435|-7.5267|-0.9836|0.0004|0.0003|0.0002|0|0);Buy to Open;1;50.0;$5,908.50;10/18/24, 2:15 PM;;$27,075.00;0.0;
487;_participation_;Sell to Close;-1;-50.0;$5,913.00;10/18/24, 2:20 PM;$112.50;$27,087.50;-50.0;
488;_participation_(1,729,275,300,000|5,144|5,513.5|5,108.3333|6,616|5,416.9167|-6.7017|0.6982|-22.2491|-5.0382|-8.2056|-10.3176|0.0003|0.0004|0.0003|0.0001|0);Buy to Open;1;50.0;$5,910.75;10/18/24, 2:20 PM;;$27,187.50;0.0;
489;_participation_;Sell to Close;-1;-50.0;$5,913.25;10/18/24, 2:25 PM;$87.50;$27,212.50;-50.0;
490;_participation_(1,729,275,600,000|4,170|4,657|5,065.6667|6,647.8333|5,404.3333|-10.4574|-17.6811|-37.2728|-22.8397|1.8306|-14.213|0|0.0002|0.0003|0.0001|0.0001);Buy to Open;1;50.0;$5,911.50;10/18/24, 2:25 PM;;$27,275.00;0.0;
491;_participation_;Sell to Close;-1;-50.0;$5,915.50;10/18/24, 2:30 PM;$175.00;$27,525.00;-50.0;
492;_participation_(1,729,275,900,000|9,028|6,599|6,114|7,375.1667|5,605.8333|36.8086|47.6611|22.4108|61.0465|16.1142|-3.4072|0|0|0.0001|0.0001|0.0001);Buy to Open;1;50.0;$5,912.00;10/18/24, 2:30 PM;;$27,450.00;0.0;
493;_participation_;Sell to Close;-1;-50.0;$5,914.00;10/18/24, 2:35 PM;$175.00;$27,637.50;-50.0;
494;_participation_(1,729,276,200,000|7,206|8,117|6,801.3333|5,954.8333|5,809|-11.2234|5.9498|21.0109|24.0489|3.1349|13.8746|-0.0003|-0.0001|-0.0001|0.0001|0);Buy to Open;1;50.0;$5,910.50;10/18/24, 2:35 PM;;$27,625.00;0.0;
495;_participation_;Sell to Close;-1;-50.0;$5,911.25;10/18/24, 2:40 PM;$75.00;$27,637.50;-50.0;
496;_participation_(1,729,276,500,000|4,622|5,914|6,952|6,008.8333|5,980.5833|-21.8465|-33.5155|-23.0799|-22.7166|5.2071|31.6835|-0.0001|-0.0002|-0.0001|0|0);Buy to Open;1;50.0;$5,909.75;10/18/24, 2:40 PM;;$27,700.00;0.0;
497;_participation_;Sell to Close;-1;-50.0;$5,912.25;10/18/24, 2:45 PM;$137.50;$27,775.00;-50.0;
498;_participation_(1,729,276,800,000|4,395|4,508.5|5,407.6667|5,760.8333|6,063.3333|-2.5175|-18.7265|-23.709|-27.5151|-7.1002|25.552|0.0002|0.0001|-0.0001|-0|0);Buy to Open;1;50.0;$5,909.50;10/18/24, 2:45 PM;;$27,837.50;0.0;
499;_participation_;Sell to Close;-1;-50.0;$5,911.75;10/18/24, 2:50 PM;$75.00;$27,975.00;-50.0;
500;_participation_(1,729,277,100,000|3,164|3,779.5|4,060.3333|5,430.8333|6,023.4167|-16.2852|-22.0754|-41.7401|-47.4717|-15.4846|19.1902|-0.0001|0.0001|0|-0.0001|0);Buy to Open;1;50.0;$5,910.25;10/18/24, 2:50 PM;;$27,912.50;0.0;
501;_participation_;Sell to Close;-1;-50.0;$5,911.75;10/18/24, 2:55 PM;$162.50;$28,025.00;-50.0;
502;_participation_(1,729,277,400,000|5,137|4,150.5|4,232|5,592|6,119.9167|23.7682|21.3847|-8.1366|-16.0609|-18.4862|18.5411|-0.0003|-0.0002|-0.0001|-0.0001|0);Buy to Open;1;50.0;$5,908.50;10/18/24, 2:55 PM;;$28,075.00;0.0;
503;_participation_;Sell to Close;-1;-50.0;$5,910.75;10/18/24, 3:00 PM;$100.00;$28,287.50;-50.0;
504;_participation_(1,729,277,700,000|4,802|4,969.5|4,367.6667|4,887.6667|6,131.4167|-3.3706|9.9443|-1.7527|-21.682|13.5434|22.7777|0.0001|-0.0001|-0.0001|-0.0001|0);Buy to Open;1;50.0;$5,908.75;10/18/24, 3:00 PM;;$28,175.00;0.0;
505;_participation_;Sell to Close;-1;-50.0;$5,909.50;10/18/24, 3:05 PM;$312.50;$28,300.00;-50.0;
506;_participation_(1,729,278,000,000|13,042|8,922|7,660.3333|5,860.3333|5,907.5833|46.178|70.2537|122.5471|120.7671|62.1505|-1.9711|-0.0002|-0.0001|-0.0002|-0.0001|-0);Buy to Open;1;50.0;$5,903.25;10/18/24, 3:05 PM;;$28,487.50;0.0;
507;_participation_;Sell to Close;-1;-50.0;$5,907.75;10/18/24, 3:10 PM;$137.50;$28,475.00;-50.0;
508;_participation_(1,729,278,300,000|5,230|9,136|7,691.3333|5,961.6667|5,985.25|-42.7539|-32.0014|-12.2729|-12.6185|-24.3073|-11.812|0.0001|-0.0001|-0.0001|-0.0001|-0);Buy to Open;1;50.0;$5,905.00;10/18/24, 3:10 PM;;$28,625.00;0.0;
509;_participation_;Sell to Close;-1;-50.0;$5,908.50;10/18/24, 3:15 PM;$137.50;$28,750.00;-50.0;
510;_participation_(1,729,278,600,000|4,011|4,620.5|7,427.6667|5,897.6667|5,829.25|-13.1912|-45.9992|-31.9901|-31.1918|0.0663|2.0037|0.0002|0.0002|-0.0001|-0.0001|-0);Buy to Open;1;50.0;$5,905.75;10/18/24, 3:15 PM;;$28,762.50;0.0;
511;_participation_;Sell to Close;-1;-50.0;$5,908.25;10/18/24, 3:20 PM;$162.50;$28,962.50;-50.0;
512;_participation_(1,729,278,900,000|4,976|4,493.5|4,739|6,199.6667|5,815.25|10.7377|5.0011|-19.7376|-14.4319|2.4671|-6.5411|-0.0004|-0.0001|-0|-0.0001|-0.0001);Buy to Open;1;50.0;$5,905.00;10/18/24, 3:20 PM;;$28,925.00;0.0;
513;_participation_;Sell to Close;-1;-50.0;$5,907.00;10/18/24, 3:25 PM;$175.00;$28,987.50;-50.0;
514;_participation_(1,729,279,200,000|7,555|6,265.5|5,514|6,602.6667|6,097.3333|20.581|37.0149|14.4235|23.9066|17.4401|-27.5992|-0.0002|-0.0003|-0.0002|-0.0001|-0.0001);Buy to Open;1;50.0;$5,903.50;10/18/24, 3:25 PM;;$29,100.00;0.0;
515;_participation_;Sell to Close;-1;-50.0;$5,906.50;10/18/24, 3:30 PM;$137.50;$29,237.50;-50.0;
516;_participation_(1,729,279,500,000|5,351|6,453|5,960.6667|6,694.1667|5,790.9167|-17.0773|-10.2282|-20.0647|-7.5967|-31.7504|0.136|0.0003|-0|-0.0001|-0.0001|-0.0001);Buy to Open;1;50.0;$5,903.75;10/18/24, 3:30 PM;;$29,237.50;0.0;
517;_participation_;Sell to Close;-1;-50.0;$5,905.50;10/18/24, 3:35 PM;$100.00;$29,287.50;-50.0;
518;_participation_(1,729,279,800,000|5,543|5,447|6,149.6667|5,444.3333|5,652.3333|1.7624|-9.865|1.8123|-1.9343|3.2922|7.894|-0.0004|-0|-0.0001|-0.0001|-0.0001);Buy to Open;1;50.0;$5,903.50;10/18/24, 3:35 PM;;$29,337.50;0.0;
519;_participation_;Sell to Close;-1;-50.0;$5,906.25;10/18/24, 3:40 PM;$162.50;$29,487.50;-50.0;
520;_participation_(1,729,280,100,000|5,356|5,449.5|5,416.6667|5,465.3333|5,713.5|-1.7158|-1.12|-2.0005|-6.2571|-11.6519|-19.5913|0.0001|-0.0001|0|-0.0001|-0.0001);Buy to Open;1;50.0;$5,903.00;10/18/24, 3:40 PM;;$29,500.00;0.0;
521;_participation_;Sell to Close;-1;-50.0;$5,904.75;10/18/24, 3:45 PM;$175.00;$29,587.50;-50.0;
522;_participation_(1,729,280,400,000|8,415|6,885.5|6,438|6,199.3333|6,048.5|22.2133|30.7083|35.7404|39.1254|1.0715|30.9576|-0.0001|-0|-0.0001|-0.0001|-0.0001);Buy to Open;1;50.0;$5,901.25;10/18/24, 3:45 PM;;$29,675.00;0.0;
523;_participation_;Sell to Close;-1;-50.0;$5,905.25;10/18/24, 3:50 PM;$125.00;$29,612.50;-50.0;
524;_participation_(1,729,280,700,000|7,469|7,942|7,080|6,614.8333|6,407.25|-5.9557|5.4944|12.9129|16.5711|-8.3701|4.1598|-0|-0.0001|-0|-0.0001|-0.0001);Buy to Open;1;50.0;$5,902.75;10/18/24, 3:50 PM;;$29,800.00;0.0;
525;_participation_;Sell to Close;-1;-50.0;$5,906.75;10/18/24, 3:55 PM;$250.00;$29,825.00;-50.0;
526;_participation_(1,729,281,000,000|11,927|9,698|9,270.3333|7,343.5|6,973.0833|22.9841|28.6577|62.4157|71.0434|-31.4439|-53.0686|0.0003|0.0002|0.0001|0.0001|-0);Buy to Open;1;50.0;$5,901.75;10/18/24, 3:55 PM;;$30,050.00;0.0;
527;_participation_;Sell to Close;-1;-50.0;$5,908.75;10/18/24, 4:00 PM;$212.50;$30,100.00;-50.0;
528;_participation_(1,729,281,300,000|60,306|36,116.5|26,567.3333|16,502.6667|11,598.4167|66.9763|126.993|265.4318|419.9503|113.8466|73.3235|-0|0|0|0|-0);Buy to Open;1;50.0;$5,904.50;10/18/24, 4:00 PM;;$30,262.50;0.0;
529;_participation_;Sell to Close;-1;-50.0;$5,908.50;10/18/24, 4:05 PM;$212.50;$30,325.00;-50.0;
530;_participation_(1,729,281,600,000|25,131|42,718.5|32,454.6667|19,767.3333|12,605.8333|-41.1707|-22.5658|27.134|99.3601|23.7392|52.6012|0.0001|0|0|0|0);Buy to Open;1;50.0;$5,904.25;10/18/24, 4:05 PM;;$30,475.00;0.0;
531;_participation_;Sell to Close;-1;-50.0;$5,909.75;10/18/24, 4:10 PM;$137.50;$30,575.00;-50.0;
532;_participation_(1,729,281,900,000|6,792|15,961.5|30,743|20,006.6667|12,736|-57.4476|-77.9072|-66.0513|-46.6709|-18.6863|-13.0478|-0.0001|0|0|0|0);Buy to Open;1;50.0;$5,907.00;10/18/24, 4:10 PM;;$30,612.50;0.0;
533;_participation_;Sell to Close;-1;-50.0;$5,908.00;10/18/24, 4:15 PM;$50.00;$30,662.50;-50.0;
534;_participation_(1,729,282,200,000|3,073|4,932.5|11,665.3333|19,116.3333|12,657.8333|-37.6989|-73.657|-83.9247|-75.7225|4.2714|2.2264|0.0002|0|0|0|-0);Buy to Open;1;50.0;$5,907.00;10/18/24, 4:15 PM;;$30,662.50;0.0;
535;_participation_;Sell to Close;-1;-50.0;$5,908.00;10/18/24, 4:20 PM;$50.00;$30,675.00;-50.0;
536;_participation_(1,729,282,500,000|1,591|2,332|3,818.6667|18,136.6667|12,375.75|-31.7753|-58.3362|-91.2277|-87.1442|-5.1835|0.6894|-0.0005|-0.0001|-0.0001|0|0);Buy to Open;1;50.0;$5,907.00;10/18/24, 4:20 PM;;$30,712.50;0.0;
537;_participation_;Sell to Close;-1;-50.0;$5,908.25;10/18/24, 4:25 PM;$75.00;$30,725.00;-50.0;
538;_participation_(1,729,282,800,000|1,678|1,634.5|2,114|16,428.5|11,886|2.6614|-20.6244|-89.786|-85.8826|-0.4497|-2.552|0.0004|0|0.0001|0|0);Buy to Open;1;50.0;$5,906.75;10/18/24, 4:25 PM;;$30,787.50;0.0;
539;_participation_;Sell to Close;-1;-50.0;$5,908.25;10/18/24, 4:30 PM;$50.00;$30,812.50;-50.0;
540;_participation_(1,729,283,100,000|979|1,328.5|1,416|6,540.6667|11,521.6667|-26.3079|-30.8616|-85.0321|-91.503|-1.8761|-22.3017|0.0003|0.0004|0.0001|0|0);Buy to Open;1;50.0;$5,907.25;10/18/24, 4:30 PM;;$30,837.50;0.0;
541;_participation_;Sell to Close;-1;-50.0;$5,908.25;10/18/24, 4:35 PM;$50.00;$30,850.00;-50.0;
542;_participation_(1,729,283,400,000|1,064|1,021.5|1,240.3333|2,529.5|11,148.4167|4.1605|-14.2166|-57.9364|-90.456|-30.7843|-50.7398|-0.0002|0|0.0002|0|0);Buy to Open;1;50.0;$5,907.25;10/18/24, 4:35 PM;;$30,887.50;0.0;
543;_participation_;Sell to Close;-1;-50.0;$5,908.00;10/18/24, 4:40 PM;$25.00;$30,862.50;-50.0;
544;_participation_(1,729,283,700,000|430|747|824.3333|1,469.1667|10,737.9167|-42.4364|-47.8366|-70.7317|-95.9955|-36.6207|-45.993|0.0006|0|0.0001|0.0001|0);Buy to Open;1;50.0;$5,907.50;10/18/24, 4:40 PM;;$30,912.50;0.0;
545;_participation_;Sell to Close;-1;-50.0;$5,909.00;10/18/24, 4:45 PM;$62.50;$30,975.00;-50.0;
546;_participation_(1,729,284,000,000|1,368|899|954|1,185|10,150.6667|52.1691|43.3962|15.443|-86.5231|11.1388|36.2843|0.0004|0.0004|0.0002|0.0001|0);Buy to Open;1;50.0;$5,907.75;10/18/24, 4:45 PM;;$30,975.00;0.0;
547;_participation_;Sell to Close;-1;-50.0;$5,908.75;10/18/24, 4:50 PM;$62.50;$31,025.00;-50.0;
548;_participation_(1,729,284,300,000|1,267|1,317.5|1,021.6667|1,131|9,633.8333|-3.833|24.0131|12.0248|-86.8484|-9.2768|-48.9976|-0.0006|-0.0001|0|0.0001|0);Buy to Open;1;50.0;$5,907.50;10/18/24, 4:50 PM;;$31,037.50;0.0;
549;_participation_;Sell to Close;-1;-50.0;$5,908.00;10/18/24, 4:55 PM;$25.00;$31,062.50;-50.0;
550;_participation_(1,729,284,600,000|769|1,018|1,134.6667|979.5|8,704|-24.4597|-32.2268|-21.4906|-91.165|-77.9634|8.3796|0|-0.0004|-0.0001|0|0);Buy to Open;1;50.0;$5,907.50;10/18/24, 4:55 PM;;$31,062.50;0.0;
551;_participation_;Sell to Close;-1;-50.0;$5,908.25;10/20/24, 6:00 PM;$75.00;$30,875.00;-50.0;
552;_participation_(1,729,284,900,000|11,986|6,377.5|4,674|2,814|4,677.3333|87.942|156.4399|325.9417|156.2571|351.9482|336.4766|-0|-0|-0.0001|-0|0);Buy to Open;1;50.0;$5,906.75;10/20/24, 6:00 PM;;$31,137.50;0.0;
553;_participation_;Sell to Close;-1;-50.0;$5,913.75;10/20/24, 6:05 PM;$125.00;$31,200.00;-50.0;
554;_participation_(1,729,461,600,000|1,590|6,788|4,781.6667|2,901.6667|2,715.5833|-76.5763|-66.748|-45.2039|-41.449|-135.3474|-188.2228|0.0028|0.0003|0.0003|0.0002|0.0001);Buy to Open;1;50.0;$5,911.25;10/20/24, 6:05 PM;;$31,262.50;0.0;
555;_participation_;Sell to Close;-1;-50.0;$5,914.00;10/20/24, 6:10 PM;$112.50;$31,362.50;-50.0;
556;_participation_(1,729,461,900,000|361|975.5|4,645.6667|2,890.1667|2,179.6667|-62.9933|-92.2293|-87.5094|-83.4378|-72.0436|-48.6274|0.0014|0.0026|0.0003|0.0003|0.0002);Buy to Open;1;50.0;$5,911.75;10/20/24, 6:10 PM;;$31,375.00;0.0;
557;_participation_;Sell to Close;-1;-50.0;$5,913.00;10/20/24, 6:15 PM;$112.50;$31,437.50;-50.0;
558;_participation_(1,729,462,200,000|428|394.5|793|2,733.5|1,959.25|8.4918|-46.0277|-84.3424|-78.1549|-40.7341|-50.3642|-0.0012|0|0.0019|0.0002|0.0002);Buy to Open;1;50.0;$5,910.75;10/20/24, 6:15 PM;;$31,487.50;0.0;
559;_participation_;Sell to Close;-1;-50.0;$5,912.50;10/20/24, 6:20 PM;$62.50;$31,500.00;-50.0;
560;_participation_(1,729,462,500,000|173|300.5|320.6667|2,551.1667|1,841.0833|-42.4293|-46.0499|-93.2188|-90.6034|-16.7402|-27.5536|-0.0014|-0.0012|-0.0003|0.0003|0.0002);Buy to Open;1;50.0;$5,911.25;10/20/24, 6:20 PM;;$31,550.00;0.0;
561;_participation_;Sell to Close;-1;-50.0;$5,912.25;10/20/24, 6:25 PM;$37.50;$31,537.50;-50.0;
562;_participation_(1,729,462,800,000|167|170|256|2,450.8333|1,715.1667|-1.7647|-34.7656|-93.186|-90.2633|-30.4685|-25.7652|0.003|0.0007|-0.0003|0.0003|0.0002);Buy to Open;1;50.0;$5,911.50;10/20/24, 6:25 PM;;$31,587.50;0.0;
563;_participation_;Sell to Close;-1;-50.0;$5,913.00;10/20/24, 6:30 PM;$50.00;$31,612.50;-50.0;
564;_participation_(1,729,463,100,000|112|139.5|150.6667|471.8333|1,642.9167|-19.7133|-25.6637|-76.2628|-93.1829|-10.8834|-5.2628|0.0022|0.0027|0.0011|0.0018|0.0002);Buy to Open;1;50.0;$5,912.00;10/20/24, 6:30 PM;;$31,637.50;0.0;
565;_participation_;Sell to Close;-1;-50.0;$5,913.00;10/20/24, 6:35 PM;$50.00;$31,662.50;-50.0;
566;_participation_(1,729,463,400,000|187|149.5|155.3333|238|1,569.8333|25.0836|20.3863|-21.4286|-88.0879|-8.4416|13.1868|0|0.0008|0.0016|0.0004|0.0003);Buy to Open;1;50.0;$5,912.00;10/20/24, 6:35 PM;;$31,687.50;0.0;
567;_participation_;Sell to Close;-1;-50.0;$5,913.00;10/20/24, 6:40 PM;$25.00;$31,612.50;-50.0;
568;_participation_(1,729,463,700,000|158|172.5|152.3333|204.1667|1,547.1667|-8.4058|3.7199|-22.6122|-89.7878|7.6612|38.3634|0|0|0.0005|0|0.0002);Buy to Open;1;50.0;$5,912.50;10/20/24, 6:40 PM;;$31,712.50;0.0;
569;_participation_;Sell to Close;-1;-50.0;$5,914.50;10/20/24, 6:45 PM;$100.00;$31,750.00;-50.0;
570;_participation_(1,729,464,000,000|323|240.5|222.6667|186.6667|1,460.0833|34.3035|45.0599|73.0357|-77.878|-11.6245|22.3111|0.0062|0.0042|0.003|0.0022|0.0003);Buy to Open;1;50.0;$5,912.50;10/20/24, 6:45 PM;;$31,812.50;0.0;
571;_participation_;Sell to Close;-1;-50.0;$5,914.75;10/20/24, 6:50 PM;$75.00;$31,900.00;-50.0;
572;_participation_(1,729,464,300,000|261|292|247.3333|201.3333|1,376.25|-10.6164|5.5256|29.6358|-81.0354|8.1698|35.6964|-0.0029|0.0021|0.0017|0.0017|0.0004);Buy to Open;1;50.0;$5,913.25;10/20/24, 6:50 PM;;$31,887.50;0.0;
573;_participation_;Sell to Close;-1;-50.0;$5,914.00;10/20/24, 6:55 PM;$50.00;$31,900.00;-50.0;
574;_participation_(1,729,464,600,000|223|242|269|210.6667|1,330.75|-7.8512|-17.1004|5.8544|-83.2425|13.1549|-56.3077|-0.0034|-0.0031|0.0006|0.0006|0.0003);Buy to Open;1;50.0;$5,913.00;10/20/24, 6:55 PM;;$31,937.50;0.0;
575;_participation_;Sell to Close;-1;-50.0;$5,913.75;10/20/24, 7:00 PM;$37.50;$31,900.00;-50.0;
576;_participation_(1,729,464,900,000|124|173.5|202.6667|212.6667|342.25|-28.5303|-38.8158|-41.6928|-63.7692|-37.6161|1.9692|0.006|0|-0.0012|0.001|0.0015);Buy to Open;1;50.0;$5,913.00;10/20/24, 7:00 PM;;$31,975.00;0.0;
577;_participation_;Sell to Close;-1;-50.0;$5,914.75;10/20/24, 7:05 PM;$50.00;$32,000.00;-50.0;
578;_participation_(1,729,465,200,000|177|150.5|174.6667|211|224.5|17.608|1.3359|-16.1137|-21.1581|-5.1648|-68.6137|0.0042|0.005|0.0014|0.0016|0.0009);Buy to Open;1;50.0;$5,913.75;10/20/24, 7:05 PM;;$32,025.00;0.0;
579;_participation_;Sell to Close;-1;-50.0;$5,914.50;10/20/24, 7:10 PM;$50.00;$32,037.50;-50.0;
580;_participation_(1,729,465,500,000|173|175|158|213.5|208.8333|-1.1429|9.4937|-18.9696|-17.1588|3.2179|-24.8519|-0.0014|0.0014|0.0026|0.0014|0.0007);Buy to Open;1;50.0;$5,913.50;10/20/24, 7:10 PM;;$32,075.00;0.0;
581;_participation_;Sell to Close;-1;-50.0;$5,914.50;10/20/24, 7:15 PM;$50.00;$32,050.00;-50.0;
582;_participation_(1,729,465,800,000|75|124|141.6667|172.1667|179.4167|-39.5161|-47.0588|-56.4376|-58.1979|-7.198|-26.3171|0|-0.001|0.0012|-0.0002|0.001);Buy to Open;1;50.0;$5,913.50;10/20/24, 7:15 PM;;$32,125.00;0.0;
583;_participation_;Sell to Close;-1;-50.0;$5,915.25;10/20/24, 7:20 PM;$75.00;$32,150.00;-50.0;
584;_participation_(1,729,466,100,000|245|160|164.3333|169.5|185.4167|53.125|49.0872|44.5428|32.1348|-2.4186|45.6922|0.0031|0.0023|0.001|0.0012|0.0015);Buy to Open;1;50.0;$5,913.75;10/20/24, 7:20 PM;;$32,200.00;0.0;
585;_participation_;Sell to Close;-1;-50.0;$5,915.50;10/20/24, 7:25 PM;$62.50;$32,250.00;-50.0;
586;_participation_(1,729,466,400,000|338|291.5|219.3333|188.6667|199.6667|15.952|54.1033|79.1519|69.2821|45.1313|-21.5103|-0.0007|0.0009|0.0008|0.0015|0.001);Buy to Open;1;50.0;$5,914.25;10/20/24, 7:25 PM;;$32,262.50;0.0;
587;_participation_;Sell to Close;-1;-50.0;$5,914.75;10/20/24, 7:30 PM;$25.00;$32,275.00;-50.0;
588;_participation_(1,729,466,700,000|69|203.5|217.3333|179.5|196.0833|-66.0934|-68.2515|-61.5599|-64.8109|-12.2721|-44.1287|-0.0036|-0.0012|0.0004|0.0007|0.0008);Buy to Open;1;50.0;$5,914.25;10/20/24, 7:30 PM;;$32,287.50;0.0;
589;_participation_;Sell to Close;-1;-50.0;$5,914.75;10/20/24, 7:35 PM;$37.50;$32,350.00;-50.0;
590;_participation_(1,729,467,000,000|181|125|196|180.1667|195.5833|44.8|-7.6531|0.4625|-7.4563|-30.113|52.7117|0|-0.001|-0.0009|0|0.0009);Buy to Open;1;50.0;$5,914.00;10/20/24, 7:35 PM;;$32,325.00;0.0;
591;_participation_;Sell to Close;-1;-50.0;$5,914.75;10/20/24, 7:40 PM;$62.50;$32,375.00;-50.0;
592;_participation_(1,729,467,300,000|185|183|145|182.1667|197.8333|1.0929|27.5862|1.5554|-6.4869|4.3011|-9.9311|-0.0054|-0.0027|-0.0029|-0.0007|0.0004);Buy to Open;1;50.0;$5,913.50;10/20/24, 7:40 PM;;$32,387.50;0.0;
593;_participation_;Sell to Close;-1;-50.0;$5,913.75;10/20/24, 7:45 PM;$50.00;$32,475.00;-50.0;
594;_participation_(1,729,467,600,000|251|218|205.6667|211.5|191.8333|15.1376|22.0421|18.6761|30.8427|-16.6925|20.8705|0.001|-0.0017|-0.0012|-0.0004|-0.0003);Buy to Open;1;50.0;$5,912.75;10/20/24, 7:45 PM;;$32,437.50;0.0;
595;_participation_;Sell to Close;-1;-50.0;$5,914.00;10/20/24, 7:50 PM;$112.50;$32,462.50;-50.0;
596;_participation_(1,729,467,900,000|469|360|301.6667|248.8333|209.1667|30.2778|55.4696|88.4796|124.2231|-11.6442|32.4474|-0.0037|-0.0021|-0.0028|-0.002|-0.0007);Buy to Open;1;50.0;$5,911.75;10/20/24, 7:50 PM;;$32,550.00;0.0;
597;_participation_;Sell to Close;-1;-50.0;$5,914.00;10/20/24, 7:55 PM;$100.00;$32,575.00;-50.0;
