Strategy report
Symbol: /ES:XCME
Work Time: 10/6/24, 6:05 PM - 10/20/24, 10:00 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1787;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.50;10/9/24, 11:30 PM;$37.50;$131,800.00;-50.0;
1788;_trend_(1,728,530,700,000|0|-0.0043|-0.0071|-0.0014|0.0029|0.0086|0.0021|-0.0114|-0.0086|0.0036|53.3333|-14.6265|5.257|-1.0046|-0.0023|0.0012);Buy to Open;1;50.0;$5,840.75;10/9/24, 11:30 PM;;$131,775.00;0.0;
1789;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/9/24, 11:35 PM;$75.00;$131,812.50;-50.0;
1790;_trend_(1,728,531,000,000|-0.0128|-0.0064|-0.0071|-0.0057|-0.0004|-0.0128|0.0043|-0.0029|-0.0107|-0.0025|16.6667|-24.2419|-3.2556|-8.5126|-0.0012|-0.0116);Buy to Open;1;50.0;$5,839.75;10/9/24, 11:35 PM;;$131,850.00;0.0;
1791;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.00;10/9/24, 11:40 PM;$50.00;$131,825.00;-50.0;
1792;_trend_(1,728,531,300,000|0.0043|-0.0043|-0.0029|-0.005|-0.0011|0.0171|-0|0.0043|-0.0078|-0.0043|25|-18.2055|1.4806|4.7363|0.0027|-0.0006);Buy to Open;1;50.0;$5,840.00;10/9/24, 11:40 PM;;$131,900.00;0.0;
1793;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.50;10/9/24, 11:45 PM;$37.50;$131,875.00;-50.0;
1794;_trend_(1,728,531,600,000|0.0171|0.0107|0.0029|-0.0021|0.0007|0.0128|0.0171|0.01|-0.0057|-0.0018|58.3333|-2.1443|3.8623|2.3817|-0.0078|0.0085);Buy to Open;1;50.0;$5,840.75;10/9/24, 11:45 PM;;$131,937.50;0.0;
1795;_trend_(SellClose);Sell to Close;-1;-50.0;$5,842.25;10/9/24, 11:50 PM;$50.00;$131,950.00;-50.0;
1796;_trend_(1,728,531,900,000|0.0086|0.0128|0.01|0.0014|0.0014|-0.0086|0.0171|0.0171|-0|-0.0004|75|5.4343|1.9028|-1.9595|-0.0016|0.0037);Buy to Open;1;50.0;$5,841.25;10/9/24, 11:50 PM;;$131,987.50;0.0;
1797;_trend_(SellClose);Sell to Close;-1;-50.0;$5,842.25;10/9/24, 11:55 PM;$37.50;$132,000.00;-50.0;
1798;_trend_(1,728,532,200,000|0|0.0043|0.0086|0.0029|0|-0.0086|-0.0064|0.0114|0.0057|-0.0043|75|6.3958|3.7639|1.8611|0|-0.0037);Buy to Open;1;50.0;$5,841.50;10/9/24, 11:55 PM;;$132,025.00;0.0;
1799;_trend_(SellClose);Sell to Close;-1;-50.0;$5,842.50;10/10/24, 12:00 AM;$50.00;$132,037.50;-50.0;
1800;_trend_(1,728,532,500,000|0|0|0.0029|0.0029|0.0007|0|-0.0128|-0|0.0043|-0.0018|75|6.3473|1.8119|-1.952|0|0.0049);Buy to Open;1;50.0;$5,841.50;10/10/24, 12:00 AM;;$132,075.00;0.0;
1801;_trend_(SellClose);Sell to Close;-1;-50.0;$5,842.25;10/10/24, 12:05 AM;$25.00;$132,125.00;-50.0;
1802;_trend_(1,728,532,800,000|0.0043|0.0021|0.0014|0.0057|0|0.0043|-0.0021|-0.0086|0.0114|-0.0036|83.3333|10.5819|6.748|4.9361|-0.0043|-0.0031);Buy to Open;1;50.0;$5,841.75;10/10/24, 12:05 AM;;$132,100.00;0.0;
1803;_trend_(SellClose);Sell to Close;-1;-50.0;$5,842.25;10/10/24, 12:10 AM;$50.00;$132,150.00;-50.0;
1804;_trend_(1,728,533,100,000|-0.0171|-0.0064|-0.0043|0.0021|-0.0014|-0.0214|-0.0064|-0.0128|0.0071|-0.0061|54.5455|-3.3847|0.1198|-6.6283|0.0078|-0.0036);Buy to Open;1;50.0;$5,841.25;10/10/24, 12:10 AM;;$132,150.00;0.0;
1805;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/10/24, 12:15 AM;$25.00;$132,175.00;-50.0;
1806;_trend_(1,728,533,400,000|0|-0.0086|-0.0043|-0.0007|-0.0014|0.0171|-0.0107|-0.0071|0.0014|-0.0071|54.5455|-1.9824|5.09|4.9702|-0.0023|0.0024);Buy to Open;1;50.0;$5,840.75;10/10/24, 12:15 AM;;$132,175.00;0.0;
1807;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/10/24, 12:20 AM;$25.00;$132,200.00;-50.0;
1808;_trend_(1,728,533,700,000|-0.0086|-0.0043|-0.0086|-0.0036|-0.0011|-0.0086|0.0021|-0.01|-0.005|-0.0054|36.3636|-8.6538|5.09|0|0.0039|-0.0037);Buy to Open;1;50.0;$5,840.75;10/10/24, 12:20 AM;;$132,200.00;0.0;
1809;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/10/24, 12:25 AM;$25.00;$132,237.50;-50.0;
1810;_trend_(1,728,534,000,000|0|-0.0043|-0.0029|-0.0036|-0.0004|0.0086|0.0043|0.0014|-0.0064|-0.0039|36.3636|-8.3333|5.09|0|-0.0023|-0.0012);Buy to Open;1;50.0;$5,840.75;10/10/24, 12:25 AM;;$132,225.00;0.0;
1811;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/10/24, 12:30 AM;$50.00;$132,262.50;-50.0;
1812;_trend_(1,728,534,300,000|-0.0043|-0.0021|-0.0043|-0.0043|-0.0007|-0.0043|0.0021|-0|-0.0071|-0.0036|27.2727|-11.5385|-0.9182|-6.0082|0.0066|0.0018);Buy to Open;1;50.0;$5,840.25;10/10/24, 12:30 AM;;$132,275.00;0.0;
1813;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/10/24, 12:35 AM;$62.50;$132,300.00;-50.0;
1814;_trend_(1,728,534,600,000|0|-0.0021|-0.0014|-0.005|0.0004|0.0043|0.0021|0.0071|-0.0107|0.0007|20|-11.859|-3.6418|-2.7236|-0.0047|0.0012);Buy to Open;1;50.0;$5,840.00;10/10/24, 12:35 AM;;$132,337.50;0.0;
1815;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.00;10/10/24, 12:40 AM;$25.00;$132,337.50;-50.0;
1816;_trend_(1,728,534,900,000|0.0043|0.0021|0|-0.0014|0.0004|0.0043|0.0043|0.0029|-0.0036|0.0014|30|-9.4615|6.0811|9.7229|0.0004|0.0079);Buy to Open;1;50.0;$5,840.50;10/10/24, 12:40 AM;;$132,362.50;0.0;
1817;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/10/24, 12:45 AM;$25.00;$132,400.00;-50.0;
1818;_trend_(1,728,535,200,000|0.0043|0.0043|0.0029|-0.0007|-0.0007|-0|0.0064|0.0071|-0|-0.0014|40|-4.7308|5.1713|-0.9098|-0.0019|0.0006);Buy to Open;1;50.0;$5,840.75;10/10/24, 12:45 AM;;$132,387.50;0.0;
1819;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.00;10/10/24, 12:50 AM;$25.00;$132,400.00;-50.0;
1820;_trend_(1,728,535,500,000|-0.0086|-0.0021|0|-0.0007|-0.0021|-0.0128|-0.0043|0.0014|0.0029|-0.0036|20|-10.6923|5.2974|0.1261|0.0016|-0.0098);Buy to Open;1;50.0;$5,840.50;10/10/24, 12:50 AM;;$132,412.50;0.0;
1821;_trend_(SellClose);Sell to Close;-1;-50.0;$5,840.75;10/10/24, 12:55 AM;$25.00;$132,412.50;-50.0;
1822;_trend_(1,728,535,800,000|0.0043|-0.0021|0|0|-0.0018|0.0128|-0.0064|0|0.0036|-0.0018|30|-4.9872|5.3577|0.0603|-0.009|0.0006);Buy to Open;1;50.0;$5,840.25;10/10/24, 12:55 AM;;$132,437.50;0.0;
1823;_trend_(SellClose);Sell to Close;-1;-50.0;$5,840.75;10/10/24, 1:00 AM;$12.50;$132,387.50;-50.0;
1824;_trend_(1,728,536,100,000|0|0.0021|-0.0014|0.0007|-0.0018|-0.0043|0.0043|-0.0043|0.005|-0.0025|33.3333|-3.2821|8.7595|3.4018|0.0023|-0.0061);Buy to Open;1;50.0;$5,840.50;10/10/24, 1:00 AM;;$132,450.00;0.0;
1825;_trend_(SellClose);Sell to Close;-1;-50.0;$5,842.25;10/10/24, 1:05 AM;$87.50;$132,512.50;-50.0;
1826;_trend_(1,728,536,400,000|0.0171|0.0086|0.0071|0.0036|-0.0007|0.0171|0.0107|0.0071|0.0086|-0.0007|77.7778|13.4103|-11.0784|-19.8379|-0.0031|0.0232);Buy to Open;1;50.0;$5,840.50;10/10/24, 1:05 AM;;$132,537.50;0.0;
1827;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.75;10/10/24, 1:10 AM;$50.00;$132,562.50;-50.0;
1828;_trend_(1,728,536,700,000|-0.0128|0.0021|0.0014|0.0007|-0.0004|-0.03|-0|0.0014|0.0021|0.0011|44.4444|1.8205|-0.9423|10.1361|-0.0012|-0.0091);Buy to Open;1;50.0;$5,840.75;10/10/24, 1:10 AM;;$132,587.50;0.0;
1829;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.75;10/10/24, 1:15 AM;$37.50;$132,612.50;-50.0;
1830;_trend_(1,728,537,000,000|0.0043|-0.0043|0.0029|0.0007|0|0.0171|-0.0128|0.0043|0.0014|0.0014|55.5556|5.8974|2.3811|3.3234|-0.0019|0.0006);Buy to Open;1;50.0;$5,841.00;10/10/24, 1:15 AM;;$132,625.00;0.0;
1831;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.25;10/10/24, 1:20 AM;$25.00;$132,712.50;-50.0;
1832;_trend_(1,728,537,300,000|0|0.0021|-0.0029|0.0021|0.0007|-0.0043|-0|-0.01|0.0029|0.0018|55.5556|5.3333|4.5241|2.143|-0.007|0.0024);Buy to Open;1;50.0;$5,840.75;10/10/24, 1:20 AM;;$132,650.00;0.0;
1833;_trend_(SellClose);Sell to Close;-1;-50.0;$5,841.00;10/10/24, 1:25 AM;$87.50;$132,712.50;-50.0;
1834;_trend_(1,728,537,600,000|-0.03|-0.015|-0.0086|-0.0036|-0.0018|-0.03|-0.0107|-0.01|-0.0036|-0.0014|8.3333|-20.8974|-9.4414|-13.9655|0.0043|-0.0055);Buy to Open;1;50.0;$5,839.25;10/10/24, 1:25 AM;;$132,737.50;0.0;
1835;_trend_(SellClose);Sell to Close;-1;-50.0;$5,839.75;10/10/24, 1:30 AM;$25.00;$132,762.50;-50.0;
1836;_trend_(1,728,537,900,000|0.0043|-0.0128|-0.0086|-0.0029|-0.0011|0.0342|-0.015|-0.0114|-0.0036|-0.0004|16.6667|-24.163|1.521|10.9624|0.0097|0.0018);Buy to Open;1;50.0;$5,839.25;10/10/24, 1:30 AM;;$132,762.50;0.0;
1837;_trend_(SellClose);Sell to Close;-1;-50.0;$5,840.00;10/10/24, 1:35 AM;$50.00;$132,800.00;-50.0;
1838;_trend_(1,728,538,200,000|-0.0086|-0.0021|-0.0114|-0.0071|-0.0018|-0.0128|0.0128|-0.0086|-0.0107|-0.0021|7.6923|-31.0159|-3.9234|-5.4444|-0.0008|-0.0134);Buy to Open;1;50.0;$5,839.00;10/10/24, 1:35 AM;;$132,812.50;0.0;
1839;_trend_(SellClose);Sell to Close;-1;-50.0;$5,840.00;10/10/24, 1:40 AM;$37.50;$132,825.00;-50.0;
1840;_trend_(1,728,538,500,000|0|-0.0043|-0.0014|-0.005|-0.0021|0.0086|0.0086|0.0071|-0.0057|-0.0025|7.6923|-28.127|0.139|4.0625|0|0.0086);Buy to Open;1;50.0;$5,839.25;10/10/24, 1:40 AM;;$132,850.00;0.0;
1841;_trend_(SellClose);Sell to Close;-1;-50.0;$5,840.00;10/10/24, 1:45 AM;$37.50;$132,887.50;-50.0;
1842;_trend_(1,728,538,800,000|0.0086|0.0043|0|-0.0043|-0.0018|0.0086|0.0064|0.0086|-0.005|-0.0011|23.0769|-16.1746|0.139|0|-0.0016|0.0061);Buy to Open;1;50.0;$5,839.25;10/10/24, 1:45 AM;;$132,887.50;0.0;
1843;_trend_(SellClose);Sell to Close;-1;-50.0;$5,840.00;10/10/24, 1:50 AM;$37.50;$133,000.00;-50.0;
1844;_trend_(1,728,539,100,000|-0.0086|0|0|-0.0057|-0.0018|-0.0171|0.0043|0.0114|-0.0078|0.0004|7.6923|-23.1429|0.139|0|-0.0078|-0.0085);Buy to Open;1;50.0;$5,839.25;10/10/24, 1:50 AM;;$132,925.00;0.0;
1845;_trend_(SellClose);Sell to Close;-1;-50.0;$5,839.25;10/10/24, 1:55 AM;$100.00;$133,087.50;-50.0;
1846;_trend_(1,728,539,400,000|-0.0257|-0.0171|-0.0086|-0.005|-0.0043|-0.0171|-0.0214|-0.0071|-0.0014|-0.0025|10|-42.4762|-7.8619|-8.0009|0.014|-0.0171);Buy to Open;1;50.0;$5,837.25;10/10/24, 1:55 AM;;$133,025.00;0.0;
1847;_trend_(SellClose);Sell to Close;-1;-50.0;$5,837.50;10/10/24, 2:00 AM;$87.50;$133,175.00;-50.0;
1848;_trend_(1,728,539,700,000|-0.03|-0.0278|-0.0214|-0.0107|-0.0068|-0.0043|-0.0278|-0.0214|-0.0078|-0.005|3.8462|-42.6266|-3.8506|4.0113|0.0113|-0.0104);Buy to Open;1;50.0;$5,835.75;10/10/24, 2:00 AM;;$133,112.50;0.0;
1849;_trend_(SellClose);Sell to Close;-1;-50.0;$5,836.75;10/10/24, 2:05 AM;$137.50;$133,212.50;-50.0;
1850;_trend_(1,728,540,000,000|-0.0257|-0.0278|-0.0271|-0.0136|-0.0103|0.0043|-0.0107|-0.0271|-0.0064|-0.0096|6.4516|-33.96|-5.2549|-1.4043|0.0023|-0.0073);Buy to Open;1;50.0;$5,834.00;10/10/24, 2:05 AM;;$133,250.00;0.0;
1851;_trend_(SellClose);Sell to Close;-1;-50.0;$5,835.25;10/10/24, 2:10 AM;$100.00;$133,275.00;-50.0;
1852;_trend_(1,728,540,300,000|0.0043|-0.0107|-0.0171|-0.0128|-0.0089|0.03|0.0171|-0.0086|-0.0079|-0.0086|17.6471|-19.2006|-2.5513|2.7036|-0.0136|-0.0018);Buy to Open;1;50.0;$5,833.25;10/10/24, 2:10 AM;;$133,350.00;0.0;
1853;_trend_(SellClose);Sell to Close;-1;-50.0;$5,834.75;10/10/24, 2:15 AM;$75.00;$133,425.00;-50.0;
1854;_trend_(1,728,540,600,000|0|0.0021|-0.0071|-0.0143|-0.0093|-0.0043|0.03|0.0143|-0.01|-0.0093|18.75|-14.183|-1.4878|1.0635|0.0164|-0.011);Buy to Open;1;50.0;$5,833.25;10/10/24, 2:15 AM;;$133,425.00;0.0;
1855;_trend_(SellClose);Sell to Close;-1;-50.0;$5,834.50;10/10/24, 2:20 AM;$75.00;$133,412.50;-50.0;
1856;_trend_(1,728,540,900,000|-0.0257|-0.0129|-0.0071|-0.0171|-0.0114|-0.0257|-0.0021|0.02|-0.0114|-0.0121|3.125|-21.2887|-1.4251|0.0627|0.0093|-0.0159);Buy to Open;1;50.0;$5,833.00;10/10/24, 2:20 AM;;$133,500.00;0.0;
1857;_trend_(SellClose);Sell to Close;-1;-50.0;$5,835.50;10/10/24, 2:25 AM;$125.00;$133,462.50;-50.0;
1858;_trend_(1,728,541,200,000|0.0257|0|0|-0.0086|-0.0068|0.0514|-0.0021|0.0171|-0.0036|-0.005|25|-3.3998|-13.8673|-12.4422|0.0023|0.011);Buy to Open;1;50.0;$5,833.00;10/10/24, 2:25 AM;;$133,625.00;0.0;
1859;_trend_(SellClose);Sell to Close;-1;-50.0;$5,836.25;10/10/24, 2:30 AM;$75.00;$133,637.50;-50.0;
1860;_trend_(1,728,541,500,000|0.0257|0.0257|0.0086|0.0007|-0.005|-0|0.0386|0.0157|0.0114|-0.0039|46.4286|12.7784|-0.519|13.3483|-0.007|0.011);Buy to Open;1;50.0;$5,834.75;10/10/24, 2:30 AM;;$133,700.00;0.0;
1861;_trend_(SellClose);Sell to Close;-1;-50.0;$5,836.50;10/10/24, 2:35 AM;$50.00;$133,750.00;-50.0;
1862;_trend_(1,728,541,800,000|-0.0043|0.0107|0.0157|0.0043|-0.0046|-0.03|0.0107|0.0229|0.0178|-0.0029|42.8571|10.428|3.7997|4.3187|-0.0004|-0.0141);Buy to Open;1;50.0;$5,835.50;10/10/24, 2:35 AM;;$133,750.00;0.0;
1863;_trend_(SellClose);Sell to Close;-1;-50.0;$5,836.25;10/10/24, 2:40 AM;$50.00;$133,787.50;-50.0;
1864;_trend_(1,728,542,100,000|-0.0086|-0.0064|0.0043|0.0021|-0.0054|-0.0043|-0.0321|0.0043|0.015|-0.0032|35.7143|5.9408|3.7796|-0.0201|-0.0031|0.0086);Buy to Open;1;50.0;$5,835.25;10/10/24, 2:40 AM;;$133,800.00;0.0;
1865;_trend_(SellClose);Sell to Close;-1;-50.0;$5,836.00;10/10/24, 2:45 AM;$37.50;$133,737.50;-50.0;
1866;_trend_(1,728,542,400,000|0|-0.0043|-0.0043|0.0021|-0.0061|0.0086|-0.015|-0.0129|0.0164|-0.0043|35.7143|7.3755|5.1632|1.3836|-0.0047|-0.0061);Buy to Open;1;50.0;$5,835.25;10/10/24, 2:45 AM;;$133,837.50;0.0;
1867;_trend_(SellClose);Sell to Close;-1;-50.0;$5,837.75;10/10/24, 2:50 AM;$125.00;$133,875.00;-50.0;
1868;_trend_(1,728,542,700,000|0.03|0.015|0.0071|0.0114|-0.0029|0.03|0.0214|-0.0086|0.0286|-0.0011|68|24.4695|-10.6152|-15.7784|-0.0043|0.0165);Buy to Open;1;50.0;$5,835.25;10/10/24, 2:50 AM;;$133,962.50;0.0;
1869;_trend_(SellClose);Sell to Close;-1;-50.0;$5,838.00;10/10/24, 2:55 AM;$75.00;$134,037.50;-50.0;
1870;_trend_(1,728,543,000,000|-0.0043|0.0129|0.0086|0.0064|-0.0011|-0.0343|0.0171|0.0043|0.015|0.0032|80|19.2442|-0.8921|9.7231|-0.0074|0.0067);Buy to Open;1;50.0;$5,836.50;10/10/24, 2:55 AM;;$134,037.50;0.0;
1871;_trend_(SellClose);Sell to Close;-1;-50.0;$5,838.25;10/10/24, 3:00 AM;$100.00;$134,100.00;-50.0;
1872;_trend_(1,728,543,300,000|-0.0086|-0.0064|0.0057|0.0007|0.0007|-0.0043|-0.0214|0.01|-0|0.0075|66.6667|11.4221|-4.6703|-3.7782|-0.0078|0.0135);Buy to Open;1;50.0;$5,836.25;10/10/24, 3:00 AM;;$134,137.50;0.0;
1873;_trend_(SellClose);Sell to Close;-1;-50.0;$5,838.00;10/10/24, 3:05 AM;$125.00;$134,175.00;-50.0;
1874;_trend_(1,728,543,600,000|0.0086|0|-0.0014|0.0029|0.0036|0.0171|-0.0129|-0.0086|-0.0014|0.0139|76.1905|13.6077|-8.0402|-3.3698|0.0125|-0.0135);Buy to Open;1;50.0;$5,835.50;10/10/24, 3:05 AM;;$134,262.50;0.0;
1875;_trend_(SellClose);Sell to Close;-1;-50.0;$5,838.50;10/10/24, 3:10 AM;$87.50;$134,437.50;-50.0;
1876;_trend_(1,728,543,900,000|0.0043|0.0064|0.0014|0.005|0.0036|-0.0043|0.0128|-0.0071|0.0029|0.0125|77.2727|13.8552|-2.0669|5.9732|-0.0043|-0.0031);Buy to Open;1;50.0;$5,836.75;10/10/24, 3:10 AM;;$134,350.00;0.0;
1877;_trend_(SellClose);Sell to Close;-1;-50.0;$5,837.25;10/10/24, 3:15 AM;$125.00;$134,512.50;-50.0;
1878;_trend_(1,728,544,200,000|-0.0385|-0.0171|-0.0086|-0.0014|0.0004|-0.0428|-0.0171|-0.0143|-0.0036|0.0096|36.3636|-9.6154|-4.5076|-2.4407|0.0128|-0.0104);Buy to Open;1;50.0;$5,834.75;10/10/24, 3:15 AM;;$134,475.00;0.0;
1879;_trend_(SellClose);Sell to Close;-1;-50.0;$5,836.00;10/10/24, 3:20 AM;$112.50;$134,587.50;-50.0;
1880;_trend_(1,728,544,500,000|-0.0171|-0.0278|-0.0171|-0.0093|0.0011|0.0214|-0.0343|-0.0157|-0.0207|0.0125|18.1818|-20.5128|-1.784|2.7236|0.0031|0.0122);Buy to Open;1;50.0;$5,833.75;10/10/24, 3:20 AM;;$134,587.50;0.0;
1881;_trend_(SellClose);Sell to Close;-1;-50.0;$5,834.75;10/10/24, 3:25 AM;$100.00;$134,762.50;-50.0;
1882;_trend_(1,728,544,800,000|-0.0043|-0.0107|-0.02|-0.0093|-0.0014|0.0129|0.0064|-0.0214|-0.0157|0.0054|17.3913|-20.1068|-0.0489|1.7351|-0.0004|-0.0116);Buy to Open;1;50.0;$5,832.75;10/10/24, 3:25 AM;;$134,687.50;0.0;
1883;_trend_(SellClose);Sell to Close;-1;-50.0;$5,834.25;10/10/24, 3:30 AM;$150.00;$134,837.50;-50.0;
1884;_trend_(1,728,545,100,000|-0.0429|-0.0236|-0.0214|-0.015|-0.0071|-0.0386|0.0043|-0.0129|-0.0157|-0.0021|0|-27.3291|-2.8905|-2.8416|0.0078|0);Buy to Open;1;50.0;$5,831.25;10/10/24, 3:30 AM;;$134,837.50;0.0;
1885;_trend_(SellClose);Sell to Close;-1;-50.0;$5,832.00;10/10/24, 3:35 AM;$150.00;$134,875.00;-50.0;
1886;_trend_(1,728,545,400,000|0|-0.0214|-0.0157|-0.0164|-0.0068|0.0429|-0.0107|0.0014|-0.0193|-0.0021|23.6842|-9.765|-1.3189|1.5716|0.007|0.0049);Buy to Open;1;50.0;$5,829.00;10/10/24, 3:35 AM;;$134,987.50;0.0;
1887;_trend_(SellClose);Sell to Close;-1;-50.0;$5,833.00;10/10/24, 3:40 AM;$162.50;$135,125.00;-50.0;
1888;_trend_(1,728,545,700,000|0|0|-0.0143|-0.0171|-0.0061|0|0.0236|0.0057|-0.0221|-0.0007|23.6842|-8.9918|-3.8247|-2.5057|-0.0094|0.0049);Buy to Open;1;50.0;$5,829.75;10/10/24, 3:40 AM;;$135,150.00;0.0;
1889;_trend_(SellClose);Sell to Close;-1;-50.0;$5,832.50;10/10/24, 3:45 AM;$112.50;$135,250.00;-50.0;
1890;_trend_(1,728,546,000,000|-0.0171|-0.0086|-0.0057|-0.0136|-0.0075|-0.0171|0.0129|0.0157|-0.0121|-0.0014|13.1579|-14.8854|1.1763|5.0009|-0.0086|-0.0024);Buy to Open;1;50.0;$5,830.25;10/10/24, 3:45 AM;;$135,262.50;0.0;
1891;_trend_(SellClose);Sell to Close;-1;-50.0;$5,830.75;10/10/24, 3:50 AM;$50.00;$135,287.50;-50.0;
1892;_trend_(1,728,546,300,000|0.0043|-0.0064|-0.0043|-0.01|-0.0096|0.0214|-0.0064|0.0114|-0.0007|-0.0068|15.7895|-10.3438|4.5504|3.3742|-0.0043|0.0043);Buy to Open;1;50.0;$5,829.75;10/10/24, 3:50 AM;;$135,312.50;0.0;
1893;_trend_(SellClose);Sell to Close;-1;-50.0;$5,830.75;10/10/24, 3:55 AM;$50.00;$135,325.00;-50.0;
1894;_trend_(1,728,546,600,000|-0.0043|0|-0.0057|-0.01|-0.0096|-0.0086|0.0086|0.0086|-0.0007|-0.0086|13.1579|-9.5008|4.5504|0|-0.0191|0.0031);Buy to Open;1;50.0;$5,829.75;10/10/24, 3:55 AM;;$135,362.50;0.0;
1895;_trend_(SellClose);Sell to Close;-1;-50.0;$5,830.50;10/10/24, 4:00 AM;$25.00;$135,287.50;-50.0;
1896;_trend_(1,728,546,900,000|0.0043|0|0.0014|-0.0021|-0.0086|0.0086|0.0064|0.0071|0.0128|-0.0093|15.7895|-5.6002|7.2044|2.6539|-0.0066|-0.0043);Buy to Open;1;50.0;$5,830.00;10/10/24, 4:00 AM;;$135,387.50;0.0;
1897;_trend_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/10/24, 4:05 AM;$162.50;$135,475.00;-50.0;
1898;_trend_(1,728,547,200,000|0.0257|0.015|0.0086|0.0021|-0.0071|0.0214|0.015|0.0129|0.0186|-0.0107|31.5789|6.9095|-11.7035|-18.9078|-0.007|0.0024);Buy to Open;1;50.0;$5,830.00;10/10/24, 4:05 AM;;$135,550.00;0.0;
1899;_trend_(SellClose);Sell to Close;-1;-50.0;$5,833.00;10/10/24, 4:10 AM;$112.50;$135,675.00;-50.0;
1900;_trend_(1,728,547,500,000|-0.0086|0.0086|0.0071|0.0007|-0.0082|-0.0343|0.0086|0.0129|0.0178|-0.0118|30.303|5.6991|-4.4138|7.2897|0.0016|-0.0281);Buy to Open;1;50.0;$5,830.75;10/10/24, 4:10 AM;;$135,662.50;0.0;
1901;_trend_(SellClose);Sell to Close;-1;-50.0;$5,831.50;10/10/24, 4:15 AM;$162.50;$135,700.00;-50.0;
1902;_trend_(1,728,547,800,000|-0.0171|-0.0129|0|0.0007|-0.0064|-0.0086|-0.0279|-0.0014|0.0143|-0.0068|29.0323|3.3637|-7.9865|-3.5727|0.0078|-0.0098);Buy to Open;1;50.0;$5,828.25;10/10/24, 4:15 AM;;$135,825.00;0.0;
1903;_trend_(SellClose);Sell to Close;-1;-50.0;$5,831.50;10/10/24, 4:20 AM;$75.00;$135,875.00;-50.0;
1904;_trend_(1,728,548,100,000|0.0043|-0.0064|-0.0071|0.0007|-0.0046|0.0214|-0.015|-0.0157|0.0107|-0.0057|38.4615|4.5108|3.4887|11.4752|0.0004|-0.0018);Buy to Open;1;50.0;$5,830.00;10/10/24, 4:20 AM;;$135,900.00;0.0;
1905;_trend_(SellClose);Sell to Close;-1;-50.0;$5,831.00;10/10/24, 4:25 AM;$75.00;$135,812.50;-50.0;
1906;_trend_(1,728,548,400,000|-0.0043|0|-0.0057|0.0007|-0.0046|-0.0086|0.0129|-0.0129|0.0107|-0.0032|37.5|2.2739|3.4596|-0.0292|0.0113|-0.008);Buy to Open;1;50.0;$5,829.50;10/10/24, 4:25 AM;;$135,975.00;0.0;
1907;_trend_(SellClose);Sell to Close;-1;-50.0;$5,833.50;10/10/24, 4:30 AM;$150.00;$135,975.00;-50.0;
1908;_trend_(1,728,548,700,000|0.0386|0.0172|0.0129|0.0064|0.0021|0.0429|0.0236|0.0129|0.0086|0.0093|85.7143|15.4318|-5.0599|-8.5195|-0.0105|0.0202);Buy to Open;1;50.0;$5,830.50;10/10/24, 4:30 AM;;$136,125.00;0.0;
1909;_trend_(SellClose);Sell to Close;-1;-50.0;$5,834.00;10/10/24, 4:35 AM;$75.00;$136,225.00;-50.0;
1910;_trend_(1,728,549,000,000|0.0129|0.0257|0.0157|0.0043|0.0032|-0.0257|0.0257|0.0229|0.0021|0.01|91.3043|18.9884|2.195|7.2549|-0.0035|0.0018);Buy to Open;1;50.0;$5,832.50;10/10/24, 4:35 AM;;$136,200.00;0.0;
1911;_trend_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 4:40 AM;$100.00;$136,350.00;-50.0;
1912;_trend_(1,728,549,300,000|-0.0257|-0.0064|0.0086|0.0014|0.0011|-0.0386|-0.0236|0.0143|0.0007|0.0071|65.2174|7.6328|-0.0127|-2.2077|0.007|-0.0037);Buy to Open;1;50.0;$5,831.75;10/10/24, 4:40 AM;;$136,300.00;0.0;
1913;_trend_(SellClose);Sell to Close;-1;-50.0;$5,832.25;10/10/24, 4:45 AM;$100.00;$136,400.00;-50.0;
1914;_trend_(1,728,549,600,000|-0.0214|-0.0236|-0.0114|0.0007|0.0007|0.0043|-0.0493|-0.0243|-0|0.0082|43.4783|-1.8436|0.6126|0.6253|0.0051|-0.0067);Buy to Open;1;50.0;$5,830.25;10/10/24, 4:45 AM;;$136,400.00;0.0;
1915;_trend_(SellClose);Sell to Close;-1;-50.0;$5,831.50;10/10/24, 4:50 AM;$62.50;$136,412.50;-50.0;
